"Data Source","World Development Indicators",

"Last Updated Date","2025-12-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Gabon","GAB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41633","0.5109","0.57924","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5754","1.53729","1.54777","1.62269","1.60963","1.59545","1.61383","1.58131","1.53089","1.55004","1.57626","1.6183","1.60901","1.66991","1.63886","1.64681","1.57587","1.62096","2.26488","2.27566","2.32052","2.32602","2.71124","2.6708","2.93883","2.89711","","","",
"Georgia","GEO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33088","0.3424","0.35384","0.28769","0.2153","0.23848","0.18574","0.2176","0.2442","0.17658","","","","","","","","0.0771","0.16991","0.29397","0.28025","0.26645","0.27573","0.28197","0.29765","0.24875","0.2347","0.25283","",
"Ghana","GHA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.23157","","","0.37655","","","","","","","","","","","","","","",
"Gibraltar","GIB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01261","0.01086","","0.0848","","","","","","","0.06933","","","","","","",
"Guinea-Bissau","GNB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4291","","0.56823","","0.55948","","0.54654","0.5273","0.57896","0.56118","0.57655","0.66183","0.62557","0.60347","0.68426","0.71005","0.81478","0.83998","0.96605","1.00529","1.15228","1.21371","1.27499","1.51149","1.45782","1.48596","","",
"Grenada","GRD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.52741","0.55628","0.50804","0.64608","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03556","0.0501","0.06782","0.0629","0.0562","0.04421","0.04894","0.04543","0.03916","0.02949","0.03064","0.02311","0.02955","0.02938","0.02642","0.04888","0.05863","","","",
"Guam","GUM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2657","0.25518","0.2561","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.12742049149925","2.15530612445875","2.16055139682643","2.23412649540313","2.29209084872717","2.32427252263723","2.26530866923376","2.2356430783353","2.18099903289403","2.18906332577948","2.2095486517869","2.20523967509761","2.26991992322701","2.34989907907476","2.3215999625159","2.31347078145405","2.33188432368865","2.32669925335357","2.42222726504926","2.45557707475281","2.51134810940546","2.54109877720014","2.61516340985171","2.69643942216556","2.87313304748873","2.83427554531492","2.9217166043884","","",
"Hong Kong SAR, China","HKG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4283","0.45767","0.46493","0.53645","0.58147","0.68027","0.72176","0.77343","0.79468","0.75161","0.71996","0.77342","0.74946","0.72086","0.72733","0.73017","0.74014","0.76183","0.7915","0.83519","0.8633","0.92557","0.99236","0.97026","1.07288","1.10339","",
"Honduras","HND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04453","0.03834","0.04181","0.04215","0.04155","","","","","","","","","","","0.01497","","0.03994","0.06394","0.05997","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.83179","1.0425","0.91762","0.94087","0.94069","1.02002","0.84776","0.73211","0.78299","0.87568","0.83304","0.73055","0.73646","0.73725","0.79513","0.76902","0.82378","0.84433","0.8415","0.94312","1.07027","1.22989","1.23124","1.40323","","",
"Haiti","HTI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63027","0.69895","0.65711","0.67186","0.79096","0.9131","0.98355","0.91883","0.8599","0.91951","0.9774","0.95445","0.97757","1.12802","1.12865","1.17925","1.25423","1.3841","1.3446","1.33959","1.17987","1.31702","1.50775","1.47291","1.59252","1.64379","1.39473","","",
"IBRD only","IBD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.583495228666877","0.652432009404764","0.676782492568809","0.726022019436484","0.766551483495281","0.796534533631559","0.82566817111522","0.857241943512778","0.885095954833662","0.933191273401022","1.01624117380617","1.08245678736804","1.09715111546271","1.18704444006152","1.18159894502105","1.30243932994638","1.36556057880659","1.38459425647452","1.35460358900533","1.40911074217035","1.4736578732687","1.62596875859591","1.84598119284535","1.95668835129083","","",
"IDA & IBRD total","IBT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63631984359786","0.662432824296293","0.708091185995183","0.760424344397733","0.787523117568537","0.809555082475246","0.851381362207208","0.85521582550561","0.923570657457213","1.00265413073933","1.06755327003766","1.08438806811572","1.18245787755511","1.16301199317406","1.29045691569417","1.33484206470398","1.36985629899042","1.32396900424299","1.3968646369792","1.4314202872741","1.61226743271913","1.81350177005944","1.93203211090482","","",
"IDA total","IDA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.289114982839005","","","","","","","","","","","","0.23027026779243","","","","","",
"Indonesia","IDN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06769","0.04756","","","","","","","","0.08332","","","","0.0847","","","0.24535","0.23805","0.22632","0.27129","0.28068","","","","",
"IDA only","IDX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63905","0.68669","0.70379","0.72413","0.75699","0.73591","0.72567","0.71929","0.7569","0.82411","0.80473","0.80507","0.85876","0.83314","0.78849","0.75502","0.74399","0.70642","0.70159","0.6931","0.66984","0.66603","0.66001","0.65942","0.64558","","","","",
"Not classified","INX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.27156","1.24271","1.20801","1.15141","1.08383","1.05194","1.05575","1.12435","1.17778","1.19197","1.19887","1.23408","1.39126","1.61371","1.59477","1.55153","1.56028","1.56908","1.51798","1.17974","1.17716","1.24866","1.10698","1.16068","1.14551","1.11065","0.96264","","",
"Iran, Islamic Rep.","IRN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.50218","0.49558","0.59484","0.50453","0.62284","0.55921","","0.64647","0.27258","0.26442","","0.29435","0.23601","","0.39383","","0.75983","","0.78829","","0.72665","","","",
"Iraq","IRQ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04554","0.03435","0.04562","0.03684","0.03476","","","0.03835","0.04017","0.03737","0.04596","0.04279","0.03266","0.04053","0.0407","","","",
"Iceland","ISL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79808","1.95099","2.23506","2.57201","2.83989","2.8212","2.7055","","2.67969","2.85266","2.53294","2.46414","2.59713","","2.40367","","1.69238","1.93616","2.18138","2.11011","2.08365","2.00081","2.34018","2.4864","2.77875","2.6004","","",
"Israel","ISR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.48851","2.70895","2.8187","3.22512","3.82652","4.0644","4.00064","3.76454","3.74903","3.92282","4.01998","4.29998","4.25512","4.04516","3.86329","3.93521","4.08052","4.11678","4.20531","4.29841","4.58822","4.74306","4.91451","5.33099","5.79681","5.78276","6.01924","","",
"Italy","ITA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9459","0.98769","1.00487","0.98065","1.00364","1.0407","1.08124","1.05894","1.05025","1.04435","1.08401","1.12899","1.15972","1.21787","1.21797","1.20155","1.26219","1.30107","1.3384","1.3385","1.36642","1.37013","1.42443","1.46159","1.5066","1.42658","1.39014","","",
"Jamaica","JAM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0491","0.06096","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33689","","","","","","0.42154","","","","","","","","0.69547","","","","","","","","",
"Japan","JPN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64303","2.72177","2.82745","2.84672","2.85841","2.92348","2.96514","2.9932","2.98125","3.13092","3.22766","3.29257","3.29224","3.1959","3.10495","3.20537","3.17371","3.27896","3.36788","3.24071","3.10666","3.16636","3.2192","3.21824","3.26458","3.27677","3.40537","","",
"Kazakhstan","KAZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.29337","0.22039","0.18383","0.18104","0.22009","0.25509","0.25246","0.24837","0.28361","0.24281","0.20884","0.21654","0.22924","0.15341","0.15349","0.16525","0.17132","0.16722","0.16951","0.14179","0.12667","0.11683","0.11841","0.12602","0.13023","0.11715","0.14472","",
"Kenya","KEN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35521","","","0.69222","","","","","","","","","","","","0.41019","0.80874","",
"Kyrgyz Republic","KGZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1939","0.21064","0.17992","0.15637","0.17189","0.1981","0.22272","0.19926","0.19861","0.23014","0.23425","0.19017","0.15997","0.15547","0.15633","0.1661","0.14914","0.12536","0.11903","0.11121","0.10707","0.10107","0.08535","0.08356","0.07102","0.06922","0.05876","",
"Cambodia","KHM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0498","","","","","","","","","","","","","0.11823","","","","","","","","","",
"Kiribati","KIR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21616","2.2483","2.11026","2.01567","2.12519","2.27865","2.20774","2.27722","2.44214","2.5229","2.71934","2.87258","2.98887","3.14669","3.31578","3.59199","3.8504","3.95124","4.07786","3.9782","3.98704","4.29206","4.51633","4.62703","4.79571","4.90988","5.21081","","",
"Kuwait","KWT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20538","0.25796","0.19763","0.12542","0.17884","0.18001","0.14347","0.1301","0.10083","0.08479","0.08585","0.08551","0.11213","0.1014","0.09898","0.09721","0.30153","0.42705","0.0966","0.07985","0.0804","0.06349","0.18801","0.1839","","0.08041","0.0976","",
"Latin America & Caribbean (excluding high income)","LAC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.566278474410966","0.534308390579414","0.522034935011998","0.559013795833699","0.564507534011108","0.616105504346166","0.610366462785497","0.678112614991138","0.730321560999769","0.773212891334369","0.81831749554263","0.772183297756652","0.741983094188096","0.770915942380408","0.806025249009494","0.812106538132759","0.764677246352853","0.685689430175881","0.679304133872592","0.686577218802196","0.650949154121533","","","","",
"Lao PDR","LAO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0371","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.57395","0.27374","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55768549172429","0.531166095554691","0.515499327014952","0.551250263635978","0.55593999591165","0.582472198420624","0.582136791125999","0.619154370157453","0.666047311886479","0.692113465877803","0.732700589474771","0.70789585922873","0.679782673281997","0.705740435477169","0.735275962464887","0.76078258155188","0.722709812619286","0.652354817710785","0.64485508833572","0.654545434210778","0.618371448214693","","","","",
"Least developed countries: UN classification","LDC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.86833","","","","","",
"Sri Lanka","LKA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18356","","","","0.14392","","","","0.1821","","0.1742","","0.11444","","0.13241","","","0.0973","0.09605","0.10291","0.12034","0.11818","0.11949","","0.11616","","0.10506","","",
"Lower middle income","LMC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.524468546723875","","","","","0.575727941231584","","","","0.589546086779673","","0.548548985487862","","0.546219278044598","","","","0.554684339790499","","","","","",
"Low & middle income","LMY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.616807044035888","0.634097973169772","0.680951807650823","0.733289347117795","0.770245899288108","0.815065693373557","0.860269848534864","0.869845478605044","0.958682225873257","1.03153133823663","1.12087832447536","1.14063431899382","1.25348446731588","1.22252566942947","1.3692394411131","1.38129529489495","1.42078493226942","1.3718246726078","1.45539720323275","1.48320661400906","1.67931098518864","1.93938195046273","","","",
"Lesotho","LSO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04185","0.04295","0.05532","","","","","0.0291","","0.01255","","","","0.05101","","","","","","","","","",
"Late-demographic dividend","LTE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.825681296521237","0.874084795848584","0.89824016479352","0.954028598757084","0.965531261359557","1.02193945311198","1.02944045660725","1.06237877343327","1.09943694756774","1.27739341179346","1.32060928405724","1.29381884850802","1.43392029617493","1.47844580652348","1.54082121047453","1.61439464157384","1.68052748741238","1.67416242761537","1.69803386786288","1.80068062874461","1.95873806745511","2.05882543560012","2.16279021033606","","",
"Lithuania","LTU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4917","0.53667","0.54381","0.50206","0.58553","0.66762","0.65755","0.66413","0.7514","0.74821","0.79204","0.80174","0.78932","0.83084","0.7833","0.90269","0.89304","0.94872","1.03011","1.04341","0.84241","0.89626","0.93662","0.99266","1.13261","1.10436","1.05319","","",
"Luxembourg","LUX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.58314","","","1.6235","1.58819","1.55873","1.64886","1.57165","1.54663","1.58839","1.42373","1.42453","1.20664","1.23381","1.217","1.25226","1.2669","1.23898","1.1718","1.18177","1.09584","1.0412","0.97653","","",
"Latvia","LVA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39689","0.36627","0.37922","0.35183","0.43483","0.40263","0.40843","0.3593","0.3984","0.52707","0.64691","0.55107","0.5772","0.44858","0.60571","0.71562","0.66307","0.61321","0.68908","0.6194","0.43514","0.51104","0.63869","0.63847","0.73439","0.74622","0.76382","","",
"Macao SAR, China","MAC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06224","0.06957","0.06244","0.05344","0.0876","0.0829","0.05684","0.10106","0.05407","0.05012","0.04427","0.04789","0.05117","0.08776","0.13649","0.23492","0.1721","0.20113","0.24721","0.45327","0.37318","0.43688","0.26378","",
"St. Martin (French part)","MAF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.24582","","","0.5463","0.47179","0.56588","","","0.54987","","","","0.66036","","","","","","","","","","","","","","",
"Monaco","MCO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03787","0.03821","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.87296","0.80679","","","","","","0.32405","0.34903","0.39865","0.40622","0.54557","0.53463","0.52557","0.3665","0.33764","0.34907","0.29783","0.31463","0.30735","0.28004","0.25789","0.25626","0.24145","0.23511","0.23154","0.22983","0.22342","",
"Madagascar","MDG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18325","0.0938","0.08342","0.10032","0.18175","0.20173","0.2907","0.1926","0.15096","0.14119","0.12091","0.11764","0.13054","0.09903","0.09067","","","0.01321","","0.01264","0.01275","","","","","","","",
"Maldives","MDV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.725706003206082","","","","","","","","","","","","","","","","1.35008033767606","","","",
"Mexico","MEX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.23838","0.26404","0.28519","0.32719","0.29205","0.30815","0.33745","0.37454","0.37053","0.38103","0.35298","0.38039","0.42416","0.45748","0.47353","0.45268","0.40284","0.40806","0.41962","0.41477","0.37601","0.31955","0.29816","0.27606","0.29191","0.27378","0.25782","0.26819","",
"Marshall Islands","MHL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.617718261119499","0.635776767065061","0.683938997146282","0.736729384344517","0.774986467230492","0.820951804213028","0.863353585149121","0.873392258565382","0.9631557036587","1.0357517853063","1.12432147861728","1.14137556318572","1.25393824839374","1.22252566942947","1.37301007556343","1.38550229006103","1.42250263781675","1.37374762043489","1.45561201599416","1.48522716493287","1.68029334698791","1.94236396839631","2.0830527345098","","",
"North Macedonia","MKD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35911","0.40842","0.32809","0.41888","0.2931","0.24461","0.21064","0.23237","0.22825","0.19373","0.17093","0.22358","0.19679","0.21634","0.22276","0.32676","0.43894","0.51646","0.44412","0.43585","0.35439","0.36367","0.36783","0.37264","0.37252","0.37975","0.39502","",
"Mali","MLI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21855","","","0.5836","","","","","0.31462","","0.29198","","0.15768","","0.17385","","","",
"Malta","MLT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2502","0.23743","0.48971","0.5282","0.57844","0.5454","0.52667","0.50739","0.58741","0.66506","0.80432","0.74336","0.69179","0.71515","0.55689","0.55232","0.57211","0.55993","0.64566","0.65205","0.60433","","",
"Myanmar","MMR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05985","0.03417","0.04406","0.11306","0.07144","0.16216","","","","","","","","","","","","","","","0.03218","0.05881","0.08341","0.15567","0.12402","0.03519","0.02376","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.399556830863213","","","","0.323783283861258","","","","","","0.39337320979552","","0.489832804762538","","0.489831517586071","","0.53546714725204","","","",
